,stars
2387595,5
91845,3
4219438,2
2921727,5
2936715,5
2605351,2
4607573,1
4044810,1
2377030,5
519179,4
671641,5
2390140,1
2874590,5
3984155,5
354206,4
1606739,5
5032216,5
985558,1
4147989,5
1412428,4
1188507,1
3766781,5
4644647,5
1956779,4
4049053,1
3768237,4
123736,5
5156308,5
1534368,5
779676,5
3360786,4
3300889,4
5218429,1
3054230,4
3070134,4
2102494,5
3891535,5
4592984,5
2920082,5
83708,5
4695264,5
393293,5
1941662,2
4840394,5
2094431,2
843118,5
3516101,2
2171584,3
4905813,4
4192823,5
1436710,4
1045071,2
1262354,5
1478247,3
639893,5
4482902,4
4421389,5
3408258,4
1559331,3
2768658,3
1175553,5
1046252,5
4817134,5
1643486,1
5081262,3
2148977,3
608530,3
4471133,1
1978957,5
1142833,5
1174774,4
1115438,5
5129962,4
2785995,4
137504,4
1442643,3
4606605,1
1542678,3
3771046,3
2712360,5
503086,5
1079802,5
3796746,5
1792184,1
4129122,5
1707998,5
2852658,2
1484155,5
665241,2
901480,4
2405460,3
3758629,1
2556253,5
421858,5
547322,1
4850289,3
945514,5
4662542,5
2755447,5
1802928,1
2359455,2
2219713,5
3119346,1
2851312,5
663447,1
2279329,5
322975,5
1952199,1
425923,4
2257474,1
2985846,5
3306718,4
1251473,2
5218336,1
4722942,1
2757748,4
4991332,4
144530,4
2906531,5
715073,4
345013,5
3344347,3
3309223,5
3395617,5
219949,4
3039501,1
3942967,1
1348235,4
4803092,5
3926112,5
1710200,4
3932821,5
4659180,1
2415911,4
4279605,5
4858275,3
3955209,4
681973,4
461914,3
3167273,4
5010953,1
4857635,4
4723757,5
3071773,5
2403098,5
3631983,1
4130292,4
254791,4
397273,2
1354864,5
4965477,1
89043,3
1004008,2
1581417,1
2340166,5
2356327,3
533616,3
3841117,5
4569536,2
1331185,4
1402106,5
2893846,2
861880,1
1803178,4
4192039,3
2699248,4
4122631,4
1047635,5
2136139,5
3062265,5
2714192,4
2083224,5
4027292,5
1175378,2
175712,5
1498191,5
2692618,3
1043002,5
1453739,1
805759,4
4689724,4
2813752,5
3532402,3
4923083,2
5250473,5
1815367,1
1395150,5
515737,4
3563208,1
4752971,4
506707,4
3507300,5
902946,4
2243943,4
1287912,5
3313015,5
316246,5
577140,1
2284114,1
5136416,5
2424157,3
2953762,5
3602632,4
2362704,4
258732,4
4486160,3
3876594,4
1605544,5
5019339,5
1411114,5
4356982,5
3206820,5
4009478,1
12422,3
1238157,3
4867426,5
2671882,5
4170570,3
1278842,1
1832567,5
1516344,2
3754835,5
2349712,3
1695110,2
4584796,2
4989538,1
700740,5
605664,4
3133992,5
3611713,1
4710406,3
3893174,5
3758592,5
5111708,5
186943,5
731084,4
2495793,5
2617108,2
4841638,5
4921340,5
465763,1
4814859,5
5156154,3
1569619,4
198325,3
4207169,5
5229433,5
434381,1
502315,1
29072,4
2242441,5
3179277,4
4709594,5
1958717,5
2113831,4
3551099,5
1052705,4
55527,4
1858783,5
3314051,5
3490001,5
1060128,3
2143948,5
3591006,4
959595,5
339794,5
4413645,4
3552800,3
618744,5
3007737,1
4423180,5
3652834,1
1620408,5
4315235,1
2242790,3
4205718,3
4176348,5
2681369,4
3307462,5
1916873,2
774064,3
2908967,1
3729131,4
4606472,4
1904012,4
589401,5
2853325,3
2851356,1
2344845,1
2551310,4
911708,3
2217256,2
2095306,4
3518355,5
2534193,5
1816856,5
3972152,2
1352464,5
2663242,1
3565248,1
4586292,5
1223491,5
985106,1
2520238,2
1897738,5
3078481,5
3646076,3
3619483,5
157988,4
1535720,4
5241236,3
3014351,4
1089988,3
3749045,5
94232,4
1381674,3
3365635,4
562388,1
155240,2
811662,5
835735,4
2227232,2
4844569,1
3672227,5
1405644,1
234763,4
3188480,2
2805142,5
4458376,4
2636132,4
2000321,4
1731804,4
3398360,2
3062312,5
1337726,4
4316324,1
1594045,5
1752631,1
2803400,5
2916588,1
4568246,1
825344,4
3183484,2
2861467,4
1120527,2
1327663,4
3035444,4
2473308,5
3927225,5
399600,1
3957293,4
1854928,5
1143587,3
4261165,1
3741477,5
3738429,4
3382953,1
648837,5
2717548,5
2784351,3
1732700,1
4832821,5
3248810,5
3719352,5
2832176,4
5072534,5
2970109,4
791401,4
3652769,5
5145113,5
3746727,5
3947885,1
1928463,5
3398811,3
1550103,4
5025438,1
3634493,5
2576750,2
329447,4
2404796,5
598553,5
1246143,2
644477,5
2922236,4
3220553,5
4319964,1
3195038,4
1937806,5
5086558,3
209743,4
3511722,3
521731,1
1287637,1
1020742,1
1977186,4
2967648,4
2322907,5
26215,5
4397703,4
3247064,5
4354645,2
3453248,5
383315,2
403599,4
22760,4
3026480,5
2724794,5
318038,5
269619,5
1223658,5
1118438,5
4646842,2
3092834,1
3006511,5
1842960,4
601837,1
3643096,3
1072784,3
1794037,3
2379090,4
895638,1
406020,1
3538477,4
339003,2
4704309,3
1980729,2
2783381,5
1805288,1
2122446,5
2730896,2
678006,5
582454,4
2406309,4
1191151,3
795157,4
3970087,4
1217844,5
412275,1
3727430,2
3999235,2
5101298,5
1645520,1
2518504,4
1827986,1
4009453,2
965260,1
1037265,5
1112069,5
4253123,5
1387005,3
691261,1
2794748,5
4746431,2
1209263,3
2164081,3
3922584,2
3780579,3
3320857,4
3064723,5
3715459,4
2184181,5
1631894,5
1125629,1
1783272,3
4563744,4
3242897,5
3269729,4
3688977,5
1815432,5
250733,4
4973679,4
639002,4
4098496,3
726420,4
2717702,5
1058433,4
1157514,1
1959213,5
3460078,4
1597710,4
4738122,1
1867193,2
3903482,5
1231641,4
4869713,2
528514,5
1187965,5
3882603,1
1126949,5
2595073,5
4153307,5
388699,5
2499713,5
466850,5
2188151,1
382266,5
4807715,5
235048,3
331023,5
2275764,1
2027668,4
4602993,5
445559,1
3312250,3
3530978,4
2916760,1
3803426,4
2611889,4
681983,4
3707564,5
724925,5
385779,5
3830464,5
2041889,4
661088,4
3812984,5
1049581,5
3264709,5
2254535,5
1551144,1
3256622,2
5234633,4
4557682,5
1543222,1
3597439,5
3546935,5
2552449,1
2763649,5
4470234,5
1635093,1
1932717,4
3676351,1
3626067,1
1568666,1
4573413,5
174713,5
4923591,5
3617813,3
417778,4
705296,5
4901822,5
2455178,5
3180204,1
204647,2
1123599,1
504773,2
4083693,1
5166981,4
3117968,2
250004,1
168234,1
4206299,1
1510368,5
310489,4
4778990,5
1317609,5
3518033,5
616299,1
2053236,5
116566,1
3854095,5
653067,5
3140449,1
4458427,4
4038537,5
4132165,5
4110905,4
733034,5
1764846,4
2860313,2
1841488,5
1297535,5
1664741,4
2428162,4
4188459,3
3672492,1
2483061,3
2059133,5
195016,4
1594652,1
1074352,5
551366,4
3429356,2
4666823,4
1167703,4
4763932,4
2028530,5
4873497,5
260353,5
2517898,5
2239096,1
5065770,5
4713910,3
2471064,1
606527,2
4943049,2
3537605,1
3277174,2
3458382,4
5075914,4
2176955,5
824954,5
1375151,3
1392168,5
2577196,5
3481178,1
2665261,5
174548,2
3476363,5
274968,5
1925703,5
2771341,2
2071489,5
2032792,4
13330,3
927847,1
3474531,1
1934458,5
2335542,5
860699,5
3656434,5
66272,1
122031,5
1121963,5
1990354,5
1737220,4
3240087,3
2437251,2
1731612,5
4865805,5
4034188,1
2118661,5
4396476,5
4004139,1
4539328,5
645939,1
2189089,5
4107899,5
599349,5
2494816,5
5177855,4
800754,5
607464,5
496080,5
4859254,5
4867960,5
862633,5
2742648,4
4270635,5
4065635,3
142228,5
1700259,5
4961632,3
861028,4
2349671,5
1313154,4
950912,4
4206691,4
4525829,1
4510607,5
2338330,2
4097317,5
571618,5
2024924,5
1828919,5
4835632,4
3979681,5
4854781,4
4689668,4
4721422,4
4022433,1
297071,4
3363450,2
3832438,3
1499539,5
2424849,4
195051,4
4612461,5
3956033,4
4861097,5
2213307,3
1452733,4
126365,2
1567259,5
3766657,3
4004068,5
3631777,5
4120283,4
4974854,3
2797890,2
4752792,4
3845884,5
4660172,4
2684511,1
2877213,4
4281314,4
2534391,2
1108241,4
1875557,4
2799840,5
640932,5
1225554,4
1534485,5
343499,5
2717578,1
2459892,4
811208,5
4889999,1
4272732,4
2686793,4
503984,5
1332149,5
533322,5
714153,5
4666493,5
87959,2
3140292,2
4726458,4
4692228,4
126134,5
2002529,4
4163836,5
4565673,1
2279279,1
3789568,4
5153356,1
2791684,2
3917107,3
2742643,4
395474,5
1466379,3
1693764,5
4558677,5
5242102,5
2214383,5
3713872,4
4179001,3
2288987,1
2935260,3
3058246,5
3520768,4
4469101,4
336261,5
2083296,4
882458,5
2371821,5
4928978,1
1576345,4
406460,4
3958356,5
4007934,4
47630,1
2853799,4
2253627,5
4257079,5
3018611,4
4140242,1
1509386,4
3521601,5
2116320,4
2472450,5
1994478,5
4195707,5
470935,4
4364900,4
10861,3
1094431,1
2517477,5
2174022,5
1315248,5
2799478,2
4011331,5
3868770,1
681676,3
3923035,1
3077252,5
3627746,1
4658788,4
1109817,1
860371,4
3173726,4
115871,5
4373194,5
4394783,5
3657000,3
3939949,5
1941388,5
1887122,5
4761748,5
230430,1
4202800,4
3206566,3
1350360,4
253105,5
2823440,3
1081366,5
2173448,5
2360388,5
367861,3
1524573,5
590028,2
1535261,5
4077965,3
1798777,4
3632520,5
1970340,4
2054011,3
1638915,4
67438,2
1708454,1
1250470,5
4944271,5
141305,4
3503283,5
5065488,3
3328975,4
3003379,5
396045,5
5016993,5
3283325,4
2395499,5
2447431,5
4147288,5
1949898,5
1508713,5
2415300,4
250745,5
2896087,4
6878,5
3762981,4
1897011,2
3685750,5
2529866,3
3436130,2
898530,4
4417163,1
5142290,4
1058349,5
4161208,4
5097452,5
4151942,1
1887972,1
3849638,4
4560432,1
3803101,2
4502600,3
173338,3
1146675,5
1319732,5
3943296,1
3467845,3
703766,5
554368,4
235794,5
3804086,4
1712538,5
2319258,5
3242228,4
42047,3
3074146,5
3454224,5
1265307,5
2886478,5
2563342,4
1518845,5
4782428,3
2285852,1
5033022,2
1417944,3
1671907,1
4098560,5
1048107,4
4179945,4
852589,4
3253703,1
2025006,4
1079224,1
2206832,5
2017126,5
3586653,5
4234035,3
4695225,5
3664424,5
760427,2
1217727,5
4567540,4
904634,4
2648852,1
1126791,5
2408350,5
3532900,4
667983,3
3864865,2
1500646,4
99047,5
3305656,4
848342,5
4704616,1
2815518,4
1123466,5
2877709,5
467765,5
4378600,3
3365183,4
1318361,5
401084,1
5107498,3
2350968,5
2057011,4
3822920,4
4948417,5
3703557,3
3526260,5
4926415,5
1311213,5
2655411,5
1220835,4
762002,2
899806,5
2000394,5
1203180,1
2967607,3
79385,5
2709613,5
2827424,4
3302517,4
208998,5
5065784,5
841654,5
4023193,5
5257065,4
4911989,5
1200514,1
1586527,4
2730183,5
947754,5
2885413,5
2255288,5
3313399,2
3752926,4
3804873,5
5242168,5
4192901,4
4097396,5
580853,2
1410237,5
3369264,5
3356548,1
1461800,1
1786030,3
3238216,5
3910395,1
3295465,4
3487203,4
2207634,5
3890456,2
3036782,5
2285945,5
2259567,5
4592801,1
4604696,5
1814804,5
2494423,1
4663615,4
1514505,5
3919247,3
1572077,5
417078,4
2857682,3
3818824,2
1839598,4
2001636,5
4758677,2
3097202,4
3030081,5
2732404,4
379320,1
2996483,1
708839,5
2806939,4
3193497,4
4909760,5
2225470,4
3618414,4
4225235,1
2344468,4
1777001,4
1165854,4
5110621,3
3351843,4
1886875,4
631456,4
4366532,5
854743,1
641655,1
1170316,5
1769818,5
1656465,5
2458158,4
4145663,4
985022,4
872158,4
2081224,3
2741254,4
186954,5
3002496,4
3443754,4
2070715,5
2879918,3
1697218,4
3861695,1
2247435,1
3661008,4
3002848,5
4599045,2
312851,5
173586,1
3712914,3
1018394,3
4000403,5
4163851,2
3418705,5
1117544,5
4276453,1
2676151,4
3628721,5
2505072,4
4659344,5
4135090,5
2165700,5
1318533,3
1939360,1
2396538,1
5027216,3
2520531,5
573637,5
3271123,5
1145680,5
3623216,5
1273562,4
1053391,5
4895944,3
2213254,5
2568085,4
4325309,5
4590543,3
1158426,1
3764214,5
1511261,3
3290149,1
3878554,2
4072443,2
173792,1
3381579,4
1594563,4
1887663,5
5136859,5
271183,4
3662176,3
156295,5
5048690,5
5081236,5
5242612,5
3051002,4
806179,2
602236,4
3635185,5
1107274,5
162150,5
4274538,2
2038672,5
4503393,1
2276298,5
1567456,5
1988954,4
2993557,4
3631530,5
2047688,5
2687344,2
3064949,4
2970504,1
3974685,3
854781,5
52856,2
861248,4
272885,5
748761,5
642316,5
4067285,5
3910643,4
129403,5
1616537,4
578394,3
2114116,5
1667310,2
2286468,4
4132813,5
4390207,5
378661,5
5196305,2
4238848,4
4443877,5
1476155,2
2573900,5
4141385,2
4275562,1
2631135,5
19418,4
3646721,1
2339922,1
4321431,5
1691234,1
4038169,4
3109834,5
4117507,5
4753694,4
3763433,1
279930,4
3369031,5
4428325,5
2559983,3
4367061,4
82125,2
3444835,1
2540802,4
702305,1
3331846,4
1939818,5
28928,5
4012062,1
836706,5
313956,2
2699883,3
1113466,3
4147580,5
5130374,2
4144266,3
4771134,5
3255632,4
2420240,4
3621977,5
3434786,4
2511759,5
2973794,5
156833,2
27131,3
988575,1
3594686,1
2323362,4
4083719,5
635145,5
3907844,4
280024,1
1003355,5
2510304,5
2245690,1
900829,2
4025975,5
4611530,1
3681246,3
3119653,5
3393067,3
2173604,1
411112,5
3294646,5
3954774,5
1034568,5
3509915,4
3397988,5
4392869,5
3411312,2
1033644,5
4529700,3
3981640,5
3477981,4
1935737,4
5254238,5
2120175,5
2138030,5
4549072,1
4657518,5
2051431,5
2195186,1
383348,4
2220222,4
3666821,5
498443,5
582152,5
4487474,5
1121608,5
3252340,5
41313,4
5242774,4
750045,1
5215323,3
2742094,3
5320,2
5238594,5
772193,5
4936629,1
1171646,5
511499,5
2584677,3
4559665,5
4829069,5
1734272,4
3399846,4
3233083,4
3156988,1
5174200,4
1512245,5
1977426,1
592874,2
1204946,1
4776522,1
5226068,5
1637554,4
4590212,5
5078799,5
1397147,4
1358472,5
1064647,5
4390764,3
1532827,4
1143487,5
4667389,5
2820379,4
3468506,3
2905930,5
1676551,5
1752931,5
3493041,5
3903280,5
2972834,5
2001771,4
3633920,4
4638599,2
1296124,3
2684485,5
3806875,2
3032455,1
2057061,5
456434,2
3656330,2
205501,5
2655863,1
2641896,5
2106686,5
1596929,4
330846,5
3559024,5
2405021,5
619807,3
786514,5
621510,3
5105229,5
2027183,5
5171693,5
3579630,5
5002300,3
2608306,1
2901123,4
322513,5
4290049,5
259113,5
4426789,5
3309405,5
2902143,1
3537167,4
4003683,4
3375276,5
4145320,5
2906277,2
2176136,5
3393569,5
2109691,3
3555461,4
4587147,3
3592199,1
3265196,3
1573149,3
2265599,3
3120995,2
3753731,5
1372869,5
3575807,4
4613044,5
4596057,2
1959095,5
3281591,1
1862749,5
157904,4
5211298,1
4455380,5
2837997,2
463781,1
4673409,5
2163691,5
2423167,5
3523314,3
1530826,5
3150519,4
21563,1
4601784,1
5184948,5
4388513,4
4404051,5
4175275,4
4461399,2
3800426,3
2980439,5
3943832,4
176734,5
2077625,5
658222,4
4366059,5
4748530,4
1037258,3
5097397,1
1906700,4
3129070,5
2817820,5
2432399,1
170583,5
944809,2
2857429,2
784038,3
1571626,4
4193426,4
4136693,1
725842,4
402804,3
475430,5
635621,5
1884865,5
504806,1
4594382,5
4647025,1
308824,5
3852472,4
2565783,3
1836201,4
2387257,5
3494659,1
2478571,4
2030020,4
412933,5
4116245,1
1011323,3
5208467,5
104525,5
4350389,1
4609452,2
1111144,5
270344,5
649246,2
5079760,5
4249108,4
3973760,1
2180004,5
2952564,5
217543,4
4152324,2
4652797,1
5178070,4
1009817,4
2628385,2
1999686,5
4394394,4
5124942,4
2446300,5
4670698,5
3708603,1
3067791,4
5012703,2
3738551,1
5121436,3
3121092,5
2686949,1
3227500,5
2874192,5
1231246,3
3096066,5
1457059,5
2185574,4
2430601,5
755522,5
661459,4
4854688,1
220387,1
4755819,2
1084137,4
4245225,4
1700283,3
2931271,4
2381330,1
4747521,3
2504550,4
1557071,5
1626013,5
825182,4
914451,3
3365420,2
4038514,1
4784983,5
4361973,1
4936719,4
647334,1
2770893,5
831919,5
2775668,5
3784713,4
113851,4
1327784,1
4000682,5
3072839,5
3169737,4
4860174,3
2186333,4
5026886,5
5031115,2
5188956,4
991841,2
999905,4
3969906,1
521692,5
1052553,5
1293497,5
1518486,1
2486235,5
986949,5
255161,2
1369927,5
4211155,5
4545955,4
2135496,4
4220413,4
1438418,1
4632683,3
4817113,5
4320660,5
3745774,2
2840924,5
5248983,4
3635081,5
264725,4
4189057,1
2559064,4
5177037,5
2624851,3
5019768,3
4028362,4
1537490,2
1126365,1
1674113,1
4012909,1
2964715,3
568518,4
5242007,5
4794798,5
2396002,4
2513301,2
4557365,4
3407199,1
3593846,2
3797143,1
294376,5
4908967,5
4578696,5
5051844,5
2656834,4
3731569,5
2432210,4
1601508,5
4140921,2
2946408,5
4277190,5
3365256,5
20738,5
4842628,1
3219883,3
736294,5
2188885,3
3462756,5
327844,1
4335316,4
5151429,2
3289653,3
3631467,2
2710352,5
4870242,5
4354357,4
4389128,5
4345441,3
2013682,5
4342584,1
4566918,5
2354324,4
3308270,4
4819388,5
43381,5
4805768,3
3093751,5
987067,5
2859788,2
922195,1
2780353,5
2065918,4
1222983,5
3905416,5
397578,3
2440602,3
4442044,4
2044275,3
2781964,5
3808932,4
4395570,4
2649776,5
715342,1
3887549,5
1769703,4
403365,5
2979424,1
3647303,5
4370735,4
4374923,1
179758,5
4353720,5
3530384,5
4892363,5
4848596,4
4203855,1
474569,3
4160816,5
574029,5
2496972,5
2142821,5
1183954,1
3383607,5
3614355,2
4348842,1
3774694,5
3965714,5
2045288,4
4100817,1
2481276,4
1992880,3
1108459,1
1766003,1
3161934,5
4950640,4
3306142,4
221587,4
4146384,1
3825611,1
2143545,3
644385,5
4740338,5
4432069,4
2795062,5
902444,5
2525198,1
2736773,5
3857256,3
1123959,3
2480307,5
59468,5
643639,1
942160,5
2852522,5
4888404,2
4930067,5
3461100,4
2387735,5
3905892,3
4490883,4
376076,4
701557,2
3594881,4
3388280,5
2151940,5
4797747,5
2545348,4
4931171,5
1370712,4
1055720,4
4602762,4
4578021,4
1688485,5
2323090,5
1758360,5
4174704,5
4719463,5
3493825,5
2344821,4
3021126,5
2745442,1
3571364,4
463289,3
4933042,5
3320562,3
5024912,5
2814335,4
46393,5
1683072,4
201713,5
3859361,1
2465361,4
428890,4
1323304,5
3608479,5
4750508,3
4801032,5
3827083,2
552209,5
3229909,3
1042489,5
825902,5
1164999,3
2244529,4
2230125,3
5250047,5
4836925,5
1175091,5
3498819,1
2588252,4
4125288,3
1162746,4
2532552,3
1501048,4
3986233,2
2493888,5
2551777,5
500671,5
3816990,4
597787,4
835170,5
2010511,3
591169,1
4522195,1
2949758,4
4692316,5
3468549,4
249408,2
3186611,1
3846403,1
326630,3
1492305,4
1926699,5
2409323,4
2837056,5
456287,4
2632424,5
3737312,5
4235815,4
182547,5
2272782,5
1995148,1
3797239,1
1864206,2
3200759,5
4680564,1
7687,5
1545710,4
1298042,5
1325348,5
905621,5
3736568,1
1352964,4
4929227,5
2882096,3
4127015,3
4828132,4
2793917,4
3002613,5
4275505,5
3618276,3
3940883,1
3923565,5
4615622,3
4532886,4
3830668,4
1791871,5
3451394,3
2267359,1
1216983,5
762101,4
30178,5
4031725,4
839026,5
3631662,4
1419470,3
4476232,3
5012432,5
1994811,3
1926847,5
3743672,5
2881314,5
5005507,5
1485050,5
1828912,1
4947275,1
804032,5
3573730,4
2608247,3
1492027,5
1802607,4
1368409,3
605119,5
480893,5
2820270,1
698102,5
2147843,3
2143638,4
2219140,2
465270,3
438947,3
5238648,2
153625,1
4458671,5
1325458,1
3049055,1
4554198,1
4877718,5
3014742,4
3992593,4
4007944,1
5258484,5
991963,3
1879774,5
2854137,1
48336,5
4484649,1
3746274,4
1973746,1
2591114,5
3571748,5
3478673,5
2585766,2
2478391,5
2555299,5
2801018,5
2227501,5
3240378,1
4896828,4
3600739,5
435396,5
4891509,5
67382,5
3633329,5
3425279,4
2412133,5
1710690,5
2449448,1
5163776,5
2596232,4
4205145,1
4857677,2
2285514,4
1822887,5
2304151,4
5160427,5
606379,4
3073339,5
371310,1
4759001,3
4792056,5
881351,1
4122114,5
5242601,5
646016,2
1029723,2
541581,3
4078830,4
2297565,5
233592,2
4707735,5
3631997,3
2963453,1
2987836,5
2024015,3
1218186,5
3390771,5
3792948,4
4481596,1
4049932,1
5018606,5
4561619,5
3115976,5
103176,4
4016719,2
1214284,5
450985,5
4668598,4
2653921,5
4138212,5
1178879,4
3938996,5
4017404,5
1530568,5
353582,5
1610016,5
567296,4
4086866,3
886969,3
3988425,4
1766126,4
4310418,5
622273,2
153289,1
3123207,5
653199,3
1577203,2
408871,5
803399,4
1583131,5
2178390,1
3996286,1
1951230,5
4375342,3
4776013,1
5190910,2
4974628,5
2753802,4
2067424,5
4986329,5
3573442,3
2676880,4
2016890,4
3224812,5
5097939,3
4557101,4
3265325,5
1926466,5
2487135,4
3881455,5
349918,3
1260538,3
1605342,4
415312,1
5222216,4
4692059,5
64965,5
4502416,5
1085119,5
2308035,5
4584654,3
4196218,2
4182250,4
310938,3
1739754,5
920767,2
1008859,1
2371651,4
3886000,5
3273974,5
4451350,5
2820783,5
4164225,5
4704829,5
1926485,2
2597769,1
4613436,1
3898127,5
771378,5
770385,1
1961445,4
368598,5
2769920,5
4000593,5
1991491,3
283856,4
3234213,5
1823985,5
1148774,1
4498290,5
2099970,1
2286862,5
2623725,4
4247666,5
1832811,5
2821794,5
4866085,3
3455208,5
1927607,5
4016945,4
4766638,4
2706857,3
4489417,5
210388,4
239822,3
874371,5
1216311,4
2941608,5
1380069,4
5238155,5
4622667,4
3022646,1
432061,5
131993,2
5071177,5
29550,2
2245846,4
49332,4
1807974,5
3340896,4
4559294,5
1991902,4
1876087,4
2394082,1
1504346,1
5102688,3
2318686,5
2460865,5
5201725,4
1830871,5
2190833,4
2077786,5
1404731,5
2505251,1
4718295,5
4384381,5
5037364,2
3494669,5
4555695,1
3326752,4
4259007,1
1395586,4
4600328,3
3080107,4
2234344,2
3586568,3
5019204,4
28652,5
1750988,5
705140,1
2429695,5
4891658,5
2196886,5
3150114,3
2346804,4
4074944,4
222677,1
613973,5
4211693,4
438281,1
1960712,5
5095416,5
868068,1
3143676,1
778430,5
693424,4
4074834,4
2449405,4
1994354,5
1522197,5
3708347,3
3241993,2
2793759,1
701076,1
2915079,4
3125085,5
4786791,4
4779548,5
1204666,3
1669540,5
4873378,4
486984,5
2321678,5
2832497,2
69555,5
3233355,1
1503691,3
2314862,4
1391534,3
552369,4
3256809,3
3791667,5
4894971,2
2973047,4
4817840,2
281184,5
2365917,4
1548531,5
1097194,3
5040711,4
1166725,5
2686105,3
3476118,1
1224128,3
702754,5
790663,2
959309,5
3183449,4
366067,3
4082813,1
3813460,5
3754950,1
4264845,5
2862978,5
3160794,4
3890008,5
4633299,5
846541,3
1914120,2
660749,1
1140483,1
2308540,4
4869874,4
3077652,5
595947,4
3617245,5
4681404,4
1481518,1
3309762,5
617414,3
1433662,1
5099135,2
2471815,5
2526319,2
119070,4
4536784,5
2503604,3
2497618,5
951021,3
2810001,5
3347015,1
3482440,3
1951779,5
4547981,4
2824594,3
2272,4
412479,5
1891905,3
792533,4
1144073,4
4464138,4
4810386,1
3194842,4
1702315,4
3307274,4
4369290,5
264520,4
4626741,5
2424085,5
4573333,3
1268253,4
3793103,5
3821295,5
1764798,3
2383431,5
2626767,5
4146531,5
2822460,5
2918797,4
3593058,5
2878879,3
2289130,4
1579326,5
5129115,5
5040029,5
1648505,5
1432683,5
1467289,4
774803,5
1056631,3
4802308,2
3353387,3
2960190,4
1991668,3
1506645,2
428329,2
3492886,4
4633075,3
943781,4
4033990,4
4907790,5
959256,4
1021515,4
4181554,3
4828774,5
2329687,2
1176026,3
1154827,4
3501376,4
4252394,5
2773404,4
867135,2
2470993,1
3310523,1
4203210,2
1032175,2
1592801,3
2823708,4
1596327,4
3571670,4
2506935,3
300232,3
967804,4
265332,5
3224966,4
3434096,5
4483816,3
4762282,4
3607903,5
4515972,5
5224354,3
2870571,5
4692702,5
1022404,1
3650244,5
921945,4
4176596,5
3247178,5
554632,5
2020434,1
714770,5
1606906,5
5242897,5
2877715,1
171256,4
1375887,4
4590740,4
1627919,4
3483921,4
1466978,4
2329672,5
293088,5
4423231,3
1364340,2
3689667,5
5118509,5
1501201,1
2986295,4
4997836,1
2387475,4
4825073,5
3028743,5
1175031,4
1228490,2
2139683,5
287061,2
4779668,4
1375993,2
860257,4
1355370,2
3828290,4
4607610,4
1640206,4
1902470,5
4205694,4
3979723,5
2215110,5
342388,1
1397455,2
3758476,2
4706136,4
3066181,1
4315042,2
3897729,4
5149140,4
1492251,5
1053645,4
1920118,4
564763,4
2251978,5
375573,3
4645751,5
1078039,5
1937112,5
4223962,4
3407961,5
945892,2
5093906,5
4007487,5
859464,5
3010799,3
3621356,1
2742495,1
1911144,5
3131545,4
2932653,4
757923,3
1352925,1
1746707,2
3458022,3
4044718,1
1288629,5
